1.42760277089E9,0.1186188091279634
1.4276027709E9,-0.3340311328491219
1.42760277091E9,-0.599232001688625
1.42760277092E9,-1.1176057535866653
1.42760277093E9,-1.5170338638998928
1.42760277094E9,-0.7904587847897748
1.42760277095E9,0.10853979128544688
1.42760277096E9,0.38270002676455933
1.42760277097E9,0.4495656168754591
1.42760277098E9,0.23611965793733283
1.42760277099E9,-0.030620198160866446
1.427602771E9,0.01249922229681872
1.42760277101E9,-0.02705405947700988
1.42760277102E9,-0.039094851050806824
1.42760277103E9,0.039203266026924595
1.42760277104E9,-0.0327757693408484
1.42760277105E9,0.09925441479621772
1.42760277106E9,0.12412985033241201
1.42760277107E9,0.111877315785477
1.42760277108E9,0.923936532113306
1.42760277109E9,1.3545866414707801
1.4276027711E9,0.46153880226528143
1.42760277111E9,-0.23204720545675728
1.42760277112E9,-0.20399692756644378
1.42760277113E9,-0.21372738682704273
1.42760277114E9,-0.18563148188027306
1.42760277115E9,-0.13507503175450272
1.42760277116E9,-0.770197385119029
1.42760277117E9,-1.7545938287594338
1.42760277118E9,-1.8959874114612716
1.42760277119E9,-1.2986658679444814
1.4276027712E9,-0.3910072959987841
1.42760277121E9,0.7152757652524597
1.42760277122E9,1.2486596066609001
1.42760277123E9,1.339279156620747
1.42760277124E9,1.4151072190147038
1.42760277125E9,1.2015802478640882
1.42760277126E9,1.2224689383880412
1.42760277127E9,1.0681858481908462
1.42760277128E9,-0.16120503812336257
1.42760277129E9,-1.1395100156373066
1.4276027713E9,-1.0363619541313223
1.42760277131E9,-0.6387606276600167
1.42760277132E9,-0.27312482730321763
1.42760277133E9,-0.18409029846628017
1.42760277134E9,-0.45742195180127143
1.42760277135E9,-0.6527093396783151
1.42760277136E9,-0.6362824368463808
1.42760277137E9,-0.5270094177616718
1.42760277138E9,-0.453100612995281
1.42760277139E9,-0.4485456457521444
1.4276027714E9,-0.18949643867866078
1.42760277141E9,0.2497322060174998
1.42760277142E9,0.38773696432297433
1.42760277143E9,0.7661177314023626
1.42760277144E9,1.6865706875823112
1.42760277145E9,2.002955407552377
1.42760277146E9,1.6969001286527594
1.42760277147E9,1.399050070295369
1.42760277148E9,0.5663343447267198
1.42760277149E9,-0.3021186658582008
1.4276027715E9,-0.5151787490499221
1.42760277151E9,-1.028832081306747
1.42760277152E9,-1.7538111364237858
